date,lon,lat,pm25_ug_m3,pblh_m,u_pbl_m_s,v_pbl_m_s,flux_east_t_d,flux_north_t_d,flux_magnitude_t_d,transport_east_t_d_per_m,transport_north_t_d_per_m,wind_valid_hour_count
2023/4/10,109.4,31.2,32.78232719,1333.0547,2.009936153,1.820802458,84.38567486,65.38835279,106.7547601,0.007588986,0.006874867,24
2023/4/10,109.5,31.2,32.11984291,1372.7092,2.012147712,1.804579317,85.23354098,65.38494271,107.4241464,0.007665236,0.006874509,24
2023/4/10,109.6,31.2,31.99116375,1365.9197,2.011778168,1.807290151,84.45668158,64.89823784,106.5115596,0.007595372,0.006823337,24
2023/4/10,109.7,31.2,32.24000662,1358.7571,1.986271547,1.610005057,83.59384189,57.95808191,101.7205469,0.007517775,0.006093656,24
2023/4/10,109.8,31.2,31.52974604,1337.0065,1.982670778,1.616122043,80.29773815,55.98580928,97.88839355,0.007221349,0.005886293,24
2023/4/10,109.9,31.2,30.53918945,1296.0044,2.318408933,1.331812268,88.15617509,43.31684416,98.2235216,0.007928075,0.004554291,24
2023/4/10,110,31.2,29.97467874,1260.3162,2.321959523,1.338997965,84.27279843,41.56844592,93.96722967,0.007578835,0.004370466,24
2023/4/10,110.1,31.2,29.52922705,1243.1748,2.669248417,1.13323863,94.13952144,34.18656476,100.1547338,0.008466171,0.003594342,24
2023/4/10,110.2,31.2,29.71074147,1225.7201,2.67092786,1.140125262,93.44706631,34.1198554,99.48124815,0.008403897,0.003587328,24
2023/4/10,110.3,31.2,29.12692833,1246.5125,2.668485961,1.132028083,93.07969736,33.77523203,99.01816176,0.008370858,0.003551095,24
2023/4/10,110.4,31.2,29.00445644,1270.9078,2.655226701,1.175704957,94.03274149,35.6145073,100.5512287,0.008456568,0.003744474,24
2023/4/10,110.5,31.2,28.41825753,1286.4762,2.656968485,1.16817598,93.32206068,35.09597314,99.70323134,0.008392655,0.003689956,24
2023/4/10,110.6,31.2,28.11229178,1298.2812,2.532696237,1.116926519,88.80692658,33.49958583,94.91518561,0.007986599,0.003522114,24
2023/4/10,110.7,31.2,27.5424508,1299.2062,2.5330445,1.116509809,87.08075812,32.83167386,93.0643715,0.007831361,0.00345189,24
2023/4/10,110.8,31.2,26.93788782,1276.8005,2.559249219,1.011300935,84.56640696,28.58359226,89.26644909,0.00760524,0.003005251,24
2023/4/10,110.9,31.2,27.03757182,1256.528,2.51740416,1.305384305,82.16588122,36.44416956,89.88553572,0.007389355,0.003831704,24
2023/4/10,111,31.2,27.0831742,1276.4879,2.5149079,1.281557164,83.52895839,36.40860704,91.11900766,0.00751194,0.003827965,24
2023/4/10,111.1,31.2,27.99026461,1296.9098,2.415128798,1.398617551,84.2278641,41.72204289,93.99501026,0.007574794,0.004386615,24
2023/4/10,111.2,31.2,29.42620966,1330.1282,2.416220702,1.365855006,90.8579936,43.93212796,100.9217859,0.008171056,0.004618981,24
2023/4/10,111.3,31.2,31.55583447,1370.797,1.975371572,2.096966426,82.09190411,74.54080988,110.8846836,0.007382702,0.007837148,24
2023/4/10,111.4,31.2,33.85798176,1394.141,1.99113839,2.075080502,90.29587838,80.49196525,120.964053,0.008120503,0.008462846,24
2023/4/10,111.5,31.2,35.75173181,1381.5217,1.568995242,3.392121068,74.45178875,137.6816158,156.5225101,0.00669561,0.01447571,24
2023/4/10,111.6,31.2,38.23901914,1366.5222,1.550158684,3.409328908,77.8212689,146.4003623,165.7987212,0.006998635,0.015392391,24
2023/4/10,111.7,31.2,40.18478442,1332.5643,1.505947196,3.449717613,77.47440974,151.803987,170.4310261,0.006967441,0.015960523,24
2023/4/10,111.8,31.2,41.36705515,1297.9414,1.341741386,5.068258763,69.21133425,223.6239352,234.0894555,0.006224325,0.023511602,24
2023/4/10,111.9,31.2,41.61485074,1262.7614,1.279222771,5.121326175,64.5824529,221.1576117,230.3944062,0.00580804,0.023252295,24
2023/4/10,112,31.2,42.52553989,1229.4165,1.081818861,6.403590082,54.33781083,275.1200311,280.4347147,0.004886717,0.028925851,24
2023/4/10,112.1,31.2,44.80766906,1217.9012,1.065804531,6.408389268,55.87797872,287.3843473,292.7663089,0.005025227,0.030215309,24
2023/4/10,112.2,31.2,46.45154439,1242.4783,0.8069702,7.292066054,44.74506903,345.8512736,348.7337447,0.004024021,0.036362464,24
2023/4/10,112.3,31.2,48.58608108,1269.0498,0.85183858,7.274826417,50.45991982,368.6064972,372.0442894,0.00453797,0.038754926,24
2023/4/10,112.4,31.2,49.89481149,1308.0314,0.93088605,7.236841379,58.36719106,388.1257213,392.4898783,0.005249088,0.040807158,24
2023/4/10,112.5,31.2,52.25173656,1345.2114,0.761016349,7.793389103,51.39063333,450.1605605,453.0844595,0.004621671,0.04732944,24
2023/4/10,112.6,31.2,52.06836723,1341.0885,0.75306519,7.795367849,50.51992364,447.3194955,450.1632967,0.004543366,0.047030734,24
2023/4/10,112.7,31.2,51.03698976,1316.8539,0.786492772,8.288428123,50.78273612,457.7671631,460.5753596,0.004567001,0.048129191,24
2023/4/10,112.8,31.2,49.14666238,1289.1948,0.851258967,8.586054424,51.81708641,447.0499256,450.0429385,0.004660023,0.047002391,24
2023/4/10,112.9,31.2,44.50103026,1258.7234,1.292127847,8.974914475,69.53517833,413.124076,418.9351301,0.006253449,0.043435461,24
2023/4/10,113,31.2,41.05908477,1227.8263,1.24515911,8.986562591,60.30728286,372.2970671,377.1499365,0.005423564,0.039142949,24
2023/4/10,113.1,31.2,39.10424705,1238.1053,1.258511405,8.986578412,58.53793277,357.5408712,362.3012064,0.005264443,0.037591497,24
2023/4/10,113.2,31.2,38.08494534,1249.4613,1.393591552,8.899063554,63.71040499,347.9928088,353.7767808,0.005729614,0.036587623,24
2023/4/10,113.3,31.2,37.39859726,1281.6069,1.451363878,8.890962114,66.83211036,350.1940194,356.5142103,0.006010356,0.036819056,24
2023/4/10,113.4,31.2,38.07245692,1325.1797,1.327020834,8.435988227,64.32238434,349.7610617,355.6264464,0.005784651,0.036773535,24
2023/4/10,113.5,31.2,37.75519156,1364.9589,1.395074527,8.456247526,69.07046452,358.1160247,364.7160761,0.006211656,0.037651968,24
